date,asin,product_name,category,quantity_on_hand,quantity_sold,quantity_received,list_price,inventory_value_at_cost
2025-08-15,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,80,20,0,34.99,960.0
2025-08-16,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,73,7,0,34.99,876.0
2025-08-17,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,63,10,0,34.99,756.0
2025-08-18,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,61,2,0,34.99,732.0
2025-08-19,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,59,2,0,34.99,708.0
2025-08-20,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,53,6,0,34.99,636.0
2025-08-21,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,42,11,0,34.99,504.0
2025-08-22,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,127,15,100,34.99,1524.0
2025-08-23,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,112,15,0,34.99,1344.0
2025-08-24,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,102,10,0,34.99,1224.0
2025-08-25,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,98,4,0,34.99,1176.0
2025-08-26,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,94,4,0,34.99,1128.0
2025-08-27,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,84,10,0,34.99,1008.0
2025-08-28,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,77,7,0,34.99,924.0
2025-08-29,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,69,8,0,34.99,828.0
2025-08-30,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,63,6,0,34.99,756.0
2025-08-31,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,54,9,0,34.99,648.0
2025-09-01,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,50,4,0,34.99,600.0
2025-09-02,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,41,9,0,34.99,492.0
2025-09-03,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,125,16,100,34.99,1500.0
2025-09-04,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,125,0,0,34.99,1500.0
2025-09-05,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,113,12,0,34.99,1356.0
2025-09-06,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,101,12,0,34.99,1212.0
2025-09-07,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,92,9,0,34.99,1104.0
2025-09-08,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,86,6,0,34.99,1032.0
2025-09-09,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,78,8,0,34.99,936.0
2025-09-10,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,70,8,0,34.99,840.0
2025-09-11,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,57,13,0,34.99,684.0
2025-09-12,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,55,2,0,34.99,660.0
2025-09-13,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,41,14,0,34.99,492.0
2025-09-14,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,138,3,100,34.99,1656.0
2025-09-15,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,130,8,0,34.99,1560.0
2025-09-16,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,126,4,0,34.99,1512.0
2025-09-17,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,121,5,0,34.99,1452.0
2025-09-18,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,116,5,0,34.99,1392.0
2025-09-19,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,110,6,0,34.99,1320.0
2025-09-20,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,101,9,0,34.99,1212.0
2025-09-21,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,93,8,0,34.99,1116.0
2025-09-22,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,87,6,0,34.99,1044.0
2025-09-23,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,81,6,0,34.99,972.0
2025-09-24,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,75,6,0,34.99,900.0
2025-09-25,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,62,13,0,34.99,744.0
2025-09-26,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,51,11,0,34.99,612.0
2025-09-27,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,43,8,0,34.99,516.0
2025-09-28,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,132,11,100,34.99,1584.0
2025-09-29,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,128,4,0,34.99,1536.0
2025-09-30,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,123,5,0,34.99,1476.0
2025-10-01,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,117,6,0,34.99,1404.0
2025-10-02,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,110,7,0,34.99,1320.0
2025-10-03,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,104,6,0,34.99,1248.0
2025-10-04,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,96,8,0,34.99,1152.0
2025-10-05,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,90,6,0,34.99,1080.0
2025-10-06,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,83,7,0,34.99,996.0
2025-10-07,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,76,7,0,34.99,912.0
2025-10-08,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,71,5,0,34.99,852.0
2025-10-09,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,64,7,0,34.99,768.0
2025-10-10,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,61,3,0,34.99,732.0
2025-10-11,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,49,12,0,34.99,588.0
2025-10-12,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,45,4,0,34.99,540.0
2025-10-13,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,39,6,0,34.99,468.0
2025-10-14,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,133,6,100,34.99,1596.0
2025-10-15,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,128,5,0,34.99,1536.0
2025-10-16,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,122,6,0,34.99,1464.0
2025-10-17,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,118,4,0,34.99,1416.0
2025-10-18,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,111,7,0,34.99,1332.0
2025-10-19,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,108,3,0,34.99,1296.0
2025-10-20,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,102,6,0,34.99,1224.0
2025-10-21,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,92,10,0,34.99,1104.0
2025-10-22,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,84,8,0,34.99,1008.0
2025-10-23,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,75,9,0,34.99,900.0
2025-10-24,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,66,9,0,34.99,792.0
2025-10-25,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,59,7,0,34.99,708.0
2025-10-26,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,49,10,0,34.99,588.0
2025-10-27,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,43,6,0,34.99,516.0
2025-10-28,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,137,6,100,34.99,1644.0
2025-10-29,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,133,4,0,34.99,1596.0
2025-10-30,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,123,10,0,34.99,1476.0
2025-10-31,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,118,5,0,34.99,1416.0
2025-11-01,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,114,4,0,34.99,1368.0
2025-11-02,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,108,6,0,34.99,1296.0
2025-11-03,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,102,6,0,34.99,1224.0
2025-11-04,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,96,6,0,34.99,1152.0
2025-11-05,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,90,6,0,34.99,1080.0
2025-11-06,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,86,4,0,34.99,1032.0
2025-11-07,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,75,11,0,34.99,900.0
2025-11-08,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,65,10,0,34.99,780.0
2025-11-09,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,57,8,0,34.99,684.0
2025-11-10,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,50,7,0,34.99,600.0
2025-11-11,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,47,3,0,34.99,564.0
2025-11-12,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,39,8,0,34.99,468.0
2025-11-13,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,133,6,100,34.99,1596.0
2025-11-14,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,127,6,0,34.99,1524.0
2025-11-15,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,126,1,0,34.99,1512.0
2025-11-16,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,122,4,0,34.99,1464.0
2025-11-17,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,110,12,0,34.99,1320.0
2025-11-18,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,101,9,0,34.99,1212.0
2025-11-19,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,94,7,0,34.99,1128.0
2025-11-20,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,85,9,0,34.99,1020.0
2025-11-21,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,78,7,0,34.99,936.0
2025-11-22,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,72,6,0,34.99,864.0
2025-11-23,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,62,10,0,34.99,744.0
2025-11-24,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,58,4,0,34.99,696.0
2025-11-25,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,40,18,0,34.99,480.0
2025-11-26,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,122,18,100,34.99,1464.0
2025-11-27,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,102,20,0,34.99,1224.0
2025-11-28,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,86,16,0,34.99,1032.0
2025-11-29,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,80,6,0,34.99,960.0
2025-11-30,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,63,17,0,34.99,756.0
2025-12-01,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,58,5,0,34.99,696.0
2025-12-02,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,49,9,0,34.99,588.0
2025-12-03,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,43,6,0,34.99,516.0
2025-12-04,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,133,10,100,34.99,1596.0
2025-12-05,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,120,13,0,34.99,1440.0
2025-12-06,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,110,10,0,34.99,1320.0
2025-12-07,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,101,9,0,34.99,1212.0
2025-12-08,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,92,9,0,34.99,1104.0
2025-12-09,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,87,5,0,34.99,1044.0
2025-12-10,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,81,6,0,34.99,972.0
2025-12-11,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,75,6,0,34.99,900.0
2025-12-12,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,69,6,0,34.99,828.0
2025-12-13,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,52,17,0,34.99,624.0
2025-12-14,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,44,8,0,34.99,528.0
2025-12-15,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,133,11,100,34.99,1596.0
2025-12-16,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,122,11,0,34.99,1464.0
2025-12-17,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,118,4,0,34.99,1416.0
2025-12-18,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,107,11,0,34.99,1284.0
2025-12-19,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,96,11,0,34.99,1152.0
2025-12-20,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,87,9,0,34.99,1044.0
2025-12-21,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,70,17,0,34.99,840.0
2025-12-22,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,62,8,0,34.99,744.0
2025-12-23,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,50,12,0,34.99,600.0
2025-12-24,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,44,6,0,34.99,528.0
2025-12-25,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,139,5,100,34.99,1668.0
2025-12-26,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,136,3,0,34.99,1632.0
2025-12-27,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,128,8,0,34.99,1536.0
2025-12-28,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,124,4,0,34.99,1488.0
2025-12-29,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,121,3,0,34.99,1452.0
2025-12-30,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,116,5,0,34.99,1392.0
2025-12-31,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,110,6,0,34.99,1320.0
2026-01-01,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,105,5,0,34.99,1260.0
2026-01-02,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,101,4,0,34.99,1212.0
2026-01-03,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,95,6,0,34.99,1140.0
2026-01-04,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,89,6,0,34.99,1068.0
2026-01-05,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,86,3,0,34.99,1032.0
2026-01-06,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,81,5,0,34.99,972.0
2026-01-07,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,79,2,0,34.99,948.0
2026-01-08,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,76,3,0,34.99,912.0
2026-01-09,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,69,7,0,34.99,828.0
2026-01-10,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,63,6,0,34.99,756.0
2026-01-11,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,56,7,0,34.99,672.0
2026-01-12,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,52,4,0,34.99,624.0
2026-01-13,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,46,6,0,34.99,552.0
2026-01-14,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,45,1,0,34.99,540.0
2026-01-15,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,42,3,0,34.99,504.0
2026-01-16,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,137,5,100,34.99,1644.0
2026-01-17,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,135,2,0,34.99,1620.0
2026-01-18,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,127,8,0,34.99,1524.0
2026-01-19,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,124,3,0,34.99,1488.0
2026-01-20,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,118,6,0,34.99,1416.0
2026-01-21,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,114,4,0,34.99,1368.0
2026-01-22,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,105,9,0,34.99,1260.0
2026-01-23,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,103,2,0,34.99,1236.0
2026-01-24,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,96,7,0,34.99,1152.0
2026-01-25,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,89,7,0,34.99,1068.0
2026-01-26,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,86,3,0,34.99,1032.0
2026-01-27,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,79,7,0,34.99,948.0
2026-01-28,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,76,3,0,34.99,912.0
2026-01-29,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,70,6,0,34.99,840.0
2026-01-30,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,66,4,0,34.99,792.0
2026-01-31,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,62,4,0,34.99,744.0
2026-02-01,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,56,6,0,34.99,672.0
2026-02-02,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,51,5,0,34.99,612.0
2026-02-03,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,41,10,0,34.99,492.0
2026-02-04,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,137,4,100,34.99,1644.0
2026-02-05,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,129,8,0,34.99,1548.0
2026-02-06,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,129,0,0,34.99,1548.0
2026-02-07,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,123,6,0,34.99,1476.0
2026-02-08,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,116,7,0,34.99,1392.0
2026-02-09,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,110,6,0,34.99,1320.0
2026-02-10,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,104,6,0,34.99,1248.0
2026-02-11,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,99,5,0,34.99,1188.0
2026-02-12,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,94,5,0,34.99,1128.0
2026-02-13,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,90,4,0,34.99,1080.0
2026-02-14,B09MOUSE08,ComfortGrip Ergonomic Wireless Mouse 2.4GHz,Computer Accessories,82,8,0,34.99,984.0
2025-02-15,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,84,3,0,54.99,2016.0
2025-02-16,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,81,3,0,54.99,1944.0
2025-02-17,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,80,1,0,54.99,1920.0
2025-02-18,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,80,0,0,54.99,1920.0
2025-02-19,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,78,2,0,54.99,1872.0
2025-02-20,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,77,1,0,54.99,1848.0
2025-02-21,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,74,3,0,54.99,1776.0
2025-02-22,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,71,3,0,54.99,1704.0
2025-02-23,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,67,4,0,54.99,1608.0
2025-02-24,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,66,1,0,54.99,1584.0
2025-02-25,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,63,3,0,54.99,1512.0
2025-02-26,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,63,0,0,54.99,1512.0
2025-02-27,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,60,3,0,54.99,1440.0
2025-02-28,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,58,2,0,54.99,1392.0
2025-03-01,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,54,4,0,54.99,1296.0
2025-03-02,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,52,2,0,54.99,1248.0
2025-03-03,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,50,2,0,54.99,1200.0
2025-03-04,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,48,2,0,54.99,1152.0
2025-03-05,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,46,2,0,54.99,1104.0
2025-03-06,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,44,2,0,54.99,1056.0
2025-03-07,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,40,4,0,54.99,960.0
2025-03-08,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,38,2,0,54.99,912.0
2025-03-09,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,34,4,0,54.99,816.0
2025-03-10,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,33,1,0,54.99,792.0
2025-03-11,B09MONAR09,FlexArm Single Monitor Desk Mount VESA,Computer Accessories,30,3,0,54.99,720.0
