datetime,quantity,price_gbp,actual_food
2020-10-31 12:00:27,1,4.29,Filet-O-Fish
2020-10-31 12:09:18,1,4.29,Filet-O-Fish
2020-10-31 14:17:10,4,8.76,Fries Medium
2020-10-31 14:49:00,2,4.38,Fries Medium
2020-10-31 15:12:44,2,4.38,Fries Medium
2020-10-31 15:31:17,2,2.38,Apple Pie
2020-10-31 15:42:12,3,12.87,Filet-O-Fish
2020-10-31 15:57:08,2,9.98,Quarter Pounder
2020-10-31 16:18:13,4,19.96,Big Mac
2020-10-31 17:29:22,1,4.99,Quarter Pounder
2020-10-31 18:31:24,2,9.98,Big Mac
2020-10-31 19:06:17,3,8.97,Fries Large
2020-10-31 19:25:01,3,5.97,Double Cheeseburger
2020-10-31 20:42:59,2,4.38,Fries Medium
2020-11-01 08:20:49,2,9.98,Big Mac
2020-11-01 08:30:44,2,5.98,McCafe Latte
2020-11-01 09:02:16,3,3.57,Apple Pie
2020-11-01 09:17:41,4,19.96,Big Mac
2020-11-01 09:24:30,3,11.97,Chicken Nuggets 6pc
2020-11-01 09:43:35,1,1.09,Hash Brown
2020-11-01 09:51:16,1,1.19,Apple Pie
2020-11-01 10:06:46,2,9.98,Quarter Pounder
2020-11-01 11:05:21,4,15.96,Chicken Nuggets 6pc
2020-11-01 11:20:02,2,7.98,Chicken Nuggets 6pc
2020-11-01 11:26:55,2,7.98,Chicken Nuggets 6pc
2020-11-01 11:47:13,2,9.98,Quarter Pounder
2020-11-01 12:44:51,4,8.76,Fries Medium
2020-11-01 15:14:27,3,7.47,McFlurry Oreo
2020-11-01 15:26:34,2,9.98,Big Mac
2020-11-01 15:48:15,3,8.97,Fries Large
2020-11-01 17:21:00,4,4.36,Hash Brown
2020-11-01 18:25:42,2,4.38,Fries Medium
2020-11-01 18:31:33,2,7.98,Chicken Nuggets 6pc
2020-11-01 19:04:06,1,2.49,McFlurry Oreo
2020-11-02 08:10:23,4,19.96,Quarter Pounder
2020-11-02 08:47:06,2,4.98,McFlurry Oreo
2020-11-02 11:39:08,4,7.96,Double Cheeseburger
2020-11-02 11:47:02,2,2.98,Cheeseburger
2020-11-02 11:52:13,2,2.18,Hash Brown
2020-11-02 12:29:03,2,2.38,Apple Pie
2020-11-02 13:06:05,4,4.76,Apple Pie
2020-11-02 13:48:28,3,12.87,Filet-O-Fish
2020-11-02 17:17:00,2,4.98,McFlurry Oreo
2020-11-02 18:17:12,1,1.99,Double Cheeseburger
2020-11-02 18:48:44,2,4.98,McFlurry Oreo
2020-11-02 18:48:56,3,3.57,Apple Pie
2020-11-02 19:58:46,1,4.99,Big Mac
2020-11-02 21:31:52,1,1.09,Hash Brown
2020-11-02 21:43:27,3,8.97,McCafe Latte
2020-11-02 21:57:10,1,1.49,Cheeseburger
2020-11-03 08:14:47,2,5.98,McChicken Sandwich
2020-11-03 09:48:10,1,4.29,Filet-O-Fish
2020-11-03 09:55:37,4,11.96,McCafe Latte
2020-11-03 10:26:06,1,1.19,Apple Pie
2020-11-03 12:20:16,4,15.96,Chicken Nuggets 6pc
2020-11-03 14:18:24,2,9.98,Big Mac
2020-11-03 15:10:53,3,6.57,Fries Medium
2020-11-03 15:27:11,2,7.98,Chicken Nuggets 6pc
2020-11-03 16:30:25,1,1.09,Hash Brown
2020-11-03 18:53:57,2,4.98,McFlurry Oreo
2020-11-03 19:51:49,2,7.98,Chicken Nuggets 6pc
2020-11-03 19:52:10,2,8.58,Filet-O-Fish
2020-11-04 08:48:00,1,2.99,Fries Large
2020-11-04 09:20:10,1,4.99,Big Mac
2020-11-04 11:34:35,1,2.49,McFlurry Oreo
2020-11-04 11:58:03,2,5.98,McCafe Latte
2020-11-04 13:35:08,3,6.57,Fries Medium
2020-11-04 14:31:54,1,1.49,Cheeseburger
2020-11-04 14:46:40,1,4.99,Quarter Pounder
2020-11-04 16:09:39,1,1.09,Hash Brown
2020-11-04 16:34:05,3,8.97,McChicken Sandwich
2020-11-04 16:56:14,2,9.98,Big Mac
2020-11-04 18:17:54,2,9.98,Quarter Pounder
2020-11-04 19:48:20,1,2.49,McFlurry Oreo
2020-11-04 20:42:44,1,2.99,McCafe Latte
2020-11-04 20:50:14,2,2.38,Apple Pie
2020-11-05 08:42:16,1,3.99,Chicken Nuggets 6pc
2020-11-05 08:50:40,3,14.97,Quarter Pounder
2020-11-05 10:11:52,1,2.99,McCafe Latte
2020-11-05 12:31:33,4,15.96,Chicken Nuggets 6pc
2020-11-05 13:40:21,4,4.76,Apple Pie
2020-11-05 14:30:02,3,14.97,Big Mac
2020-11-05 15:01:02,4,9.96,McFlurry Oreo
2020-11-05 15:51:06,2,5.98,McChicken Sandwich
2020-11-05 16:39:50,3,8.97,McCafe Latte
2020-11-05 16:52:09,1,1.49,Cheeseburger
2020-11-05 18:07:50,4,11.96,Fries Large
2020-11-05 19:09:22,1,1.09,Hash Brown
2020-11-05 20:18:16,3,7.47,McFlurry Oreo
2020-11-06 09:55:25,1,2.19,Fries Medium
2020-11-06 10:04:03,2,9.98,Big Mac
2020-11-06 11:26:09,1,4.29,Filet-O-Fish
2020-11-06 11:26:38,2,8.58,Filet-O-Fish
2020-11-06 12:40:46,1,1.09,Hash Brown
2020-11-06 13:19:52,1,2.99,Fries Large
2020-11-06 16:09:25,3,8.97,Fries Large
2020-11-06 16:14:20,3,8.97,McCafe Latte
2020-11-06 16:30:31,2,4.38,Fries Medium
2020-11-06 16:58:33,1,2.19,Fries Medium
2020-11-06 17:22:50,4,15.96,Chicken Nuggets 6pc
2020-11-06 18:30:03,1,1.09,Hash Brown
2020-11-06 19:02:35,4,5.96,Cheeseburger
2020-11-07 09:29:55,3,8.97,McCafe Latte
2020-11-07 10:25:50,1,2.19,Fries Medium
2020-11-07 10:44:25,1,1.49,Cheeseburger
2020-11-07 11:06:19,4,9.96,McFlurry Oreo
2020-11-07 11:55:58,3,4.47,Cheeseburger
2020-11-07 12:40:24,4,19.96,Big Mac
2020-11-07 13:34:43,3,3.57,Apple Pie
2020-11-07 14:17:15,1,1.19,Apple Pie
2020-11-07 14:19:10,3,11.97,Chicken Nuggets 6pc
2020-11-07 14:45:48,2,4.98,McFlurry Oreo
2020-11-07 14:48:45,2,9.98,Big Mac
2020-11-07 18:05:30,1,1.09,Hash Brown
2020-11-07 19:10:33,3,11.97,Chicken Nuggets 6pc
2020-11-07 19:46:54,3,4.47,Cheeseburger
2020-11-07 20:23:48,3,4.47,Cheeseburger
2020-11-08 08:56:26,2,5.98,Fries Large
2020-11-08 09:45:38,1,2.99,McChicken Sandwich
2020-11-08 09:58:48,1,4.99,Big Mac
2020-11-08 10:25:41,2,9.98,Quarter Pounder
2020-11-08 11:35:44,3,8.97,McChicken Sandwich
2020-11-08 11:53:33,3,3.57,Apple Pie
2020-11-08 11:58:13,2,4.38,Fries Medium
2020-11-08 15:39:53,2,2.18,Hash Brown
2020-11-08 17:12:15,1,2.99,McChicken Sandwich
2020-11-08 18:40:03,3,14.97,Big Mac
2020-11-08 18:43:12,1,3.99,Chicken Nuggets 6pc
2020-11-08 18:44:21,1,1.09,Hash Brown
2020-11-08 19:07:25,3,6.57,Fries Medium
2020-11-08 19:56:50,4,19.96,Quarter Pounder
2020-11-08 20:09:51,2,2.18,Hash Brown
2020-11-08 20:14:46,1,2.19,Fries Medium
2020-11-08 20:17:55,4,8.76,Fries Medium
2020-11-08 21:17:21,2,4.98,McFlurry Oreo
2020-11-09 08:58:11,1,2.49,McFlurry Oreo
2020-11-09 09:34:18,3,8.97,McChicken Sandwich
2020-11-09 10:52:46,2,8.58,Filet-O-Fish
2020-11-09 10:56:03,3,8.97,McCafe Latte
2020-11-09 11:28:17,1,1.49,Cheeseburger
2020-11-09 12:46:18,4,19.96,Quarter Pounder
2020-11-09 14:04:05,3,8.97,Fries Large
2020-11-09 14:06:29,3,14.97,Quarter Pounder
2020-11-09 14:23:39,2,9.98,Big Mac
2020-11-09 14:33:30,2,2.38,Apple Pie
2020-11-09 17:04:51,3,8.97,McChicken Sandwich
2020-11-09 17:08:48,1,2.99,Fries Large
2020-11-09 17:38:32,2,2.98,Cheeseburger
2020-11-09 19:24:21,2,9.98,Big Mac
2020-11-09 19:47:54,1,2.19,Fries Medium
2020-11-09 19:58:26,1,3.99,Chicken Nuggets 6pc
2020-11-09 20:01:37,1,1.19,Apple Pie
2020-11-09 20:26:07,3,8.97,McChicken Sandwich
2020-11-09 20:35:46,4,9.96,McFlurry Oreo
2020-11-09 21:38:33,2,4.98,McFlurry Oreo
2020-11-10 10:43:29,4,19.96,Big Mac
2020-11-10 11:55:03,1,4.99,Big Mac
2020-11-10 12:57:21,2,2.98,Cheeseburger
2020-11-10 13:24:25,2,4.98,McFlurry Oreo
2020-11-10 14:27:27,4,4.76,Apple Pie
2020-11-10 14:36:06,2,4.98,McFlurry Oreo
2020-11-10 14:48:35,4,19.96,Quarter Pounder
2020-11-10 14:49:54,2,5.98,McChicken Sandwich
2020-11-10 16:44:06,1,2.99,McCafe Latte
2020-11-10 17:13:33,2,3.98,Double Cheeseburger
2020-11-10 19:02:07,3,6.57,Fries Medium
2020-11-10 19:02:53,4,5.96,Cheeseburger
2020-11-10 19:13:06,3,8.97,McChicken Sandwich
2020-11-10 20:50:21,1,2.99,Fries Large
2020-11-10 21:27:32,1,2.99,Fries Large
2020-11-10 21:55:48,1,3.99,Chicken Nuggets 6pc
2020-11-11 09:56:33,4,8.76,Fries Medium
2020-11-11 12:36:11,3,8.97,McChicken Sandwich
2020-11-11 12:37:51,4,19.96,Big Mac
2020-11-11 13:19:15,2,5.98,McCafe Latte
2020-11-11 14:02:13,2,9.98,Quarter Pounder
2020-11-11 16:50:23,2,4.38,Fries Medium
2020-11-11 17:37:45,3,7.47,McFlurry Oreo
2020-11-11 17:46:07,3,3.57,Apple Pie
2020-11-11 17:52:03,1,1.09,Hash Brown
2020-11-11 18:23:28,1,4.99,Big Mac
2020-11-11 18:36:15,4,15.96,Chicken Nuggets 6pc
2020-11-11 20:33:28,1,2.19,Fries Medium
2020-11-11 20:38:45,4,5.96,Cheeseburger
2020-11-11 20:39:36,4,15.96,Chicken Nuggets 6pc
2020-11-11 21:49:42,4,11.96,McCafe Latte
2020-11-12 10:25:40,4,9.96,McFlurry Oreo
2020-11-12 10:47:13,4,19.96,Big Mac
2020-11-12 11:06:11,2,2.38,Apple Pie
2020-11-12 12:01:49,1,2.99,Fries Large
2020-11-12 12:49:09,2,5.98,McCafe Latte
2020-11-12 14:36:35,4,11.96,McCafe Latte
2020-11-12 14:56:42,3,14.97,Big Mac
2020-11-12 16:38:14,2,4.38,Fries Medium
2020-11-12 17:39:50,3,7.47,McFlurry Oreo
2020-11-12 17:44:01,4,19.96,Big Mac
2020-11-12 18:15:57,3,8.97,Fries Large
2020-11-12 18:57:35,2,4.98,McFlurry Oreo
2020-11-12 20:26:57,4,11.96,McChicken Sandwich
2020-11-12 21:52:18,1,2.99,McCafe Latte
2020-11-13 12:53:12,1,2.99,McCafe Latte
2020-11-13 13:01:35,4,5.96,Cheeseburger
2020-11-13 14:34:09,3,8.97,McCafe Latte
2020-11-13 14:37:48,2,5.98,McCafe Latte
2020-11-13 14:42:17,2,5.98,Fries Large
2020-11-13 17:21:59,3,7.47,McFlurry Oreo
2020-11-13 17:24:22,4,11.96,McChicken Sandwich
2020-11-13 20:12:51,2,3.98,Double Cheeseburger
2020-11-13 20:14:00,4,5.96,Cheeseburger
2020-11-13 20:27:06,4,9.96,McFlurry Oreo
2020-11-13 21:01:53,1,1.99,Double Cheeseburger
2020-11-13 21:13:00,1,4.29,Filet-O-Fish
2020-11-13 21:32:17,3,3.57,Apple Pie
2020-11-14 08:07:53,1,4.29,Filet-O-Fish
2020-11-14 09:18:40,3,14.97,Big Mac
2020-11-14 09:24:33,1,4.99,Big Mac
2020-11-14 11:40:17,3,3.27,Hash Brown
2020-11-14 14:49:11,4,19.96,Big Mac
2020-11-14 15:28:28,1,2.19,Fries Medium
2020-11-14 16:12:04,4,11.96,McCafe Latte
2020-11-14 17:25:58,4,7.96,Double Cheeseburger
2020-11-14 18:09:03,4,7.96,Double Cheeseburger
2020-11-14 21:37:28,2,3.98,Double Cheeseburger
2020-11-14 21:39:21,2,5.98,McChicken Sandwich
2020-11-14 21:47:20,1,3.99,Chicken Nuggets 6pc
2020-11-15 08:45:28,2,8.58,Filet-O-Fish
2020-11-15 09:14:48,4,19.96,Big Mac
2020-11-15 09:38:10,1,1.49,Cheeseburger
2020-11-15 09:59:08,2,9.98,Quarter Pounder
2020-11-15 11:12:12,1,2.19,Fries Medium
2020-11-15 14:06:29,3,3.57,Apple Pie
2020-11-15 14:59:03,4,4.36,Hash Brown
2020-11-15 15:00:13,1,2.49,McFlurry Oreo
2020-11-15 15:31:34,2,5.98,Fries Large
2020-11-15 16:43:34,4,19.96,Big Mac
2020-11-15 17:08:22,2,3.98,Double Cheeseburger
2020-11-15 19:55:31,1,4.99,Big Mac
2020-11-15 19:59:10,3,8.97,Fries Large
2020-11-15 20:49:16,1,1.49,Cheeseburger
2020-11-15 20:55:26,4,5.96,Cheeseburger
2020-11-15 21:32:42,2,8.58,Filet-O-Fish
2020-11-16 08:15:28,3,6.57,Fries Medium
2020-11-16 08:53:10,1,1.49,Cheeseburger
2020-11-16 09:40:12,2,7.98,Chicken Nuggets 6pc
2020-11-16 09:54:32,2,2.38,Apple Pie
2020-11-16 10:36:34,4,8.76,Fries Medium
2020-11-16 10:57:29,1,4.99,Quarter Pounder
2020-11-16 11:13:28,1,4.29,Filet-O-Fish
2020-11-16 11:48:27,4,15.96,Chicken Nuggets 6pc
2020-11-16 12:16:37,3,8.97,McChicken Sandwich
2020-11-16 14:01:21,3,4.47,Cheeseburger
2020-11-16 15:57:52,1,1.99,Double Cheeseburger
2020-11-16 18:32:10,4,4.36,Hash Brown
2020-11-16 20:46:43,4,11.96,Fries Large
2020-11-16 21:06:25,3,3.57,Apple Pie
2020-11-16 21:06:27,1,2.49,McFlurry Oreo
2020-11-16 21:25:18,2,9.98,Big Mac
2020-11-16 21:37:20,2,9.98,Big Mac
2020-11-17 08:49:21,3,12.87,Filet-O-Fish
2020-11-17 09:36:08,2,3.98,Double Cheeseburger
2020-11-17 09:43:16,4,9.96,McFlurry Oreo
2020-11-17 10:14:40,2,5.98,McChicken Sandwich
2020-11-17 11:27:39,3,14.97,Big Mac
2020-11-17 11:57:25,4,17.16,Filet-O-Fish
2020-11-17 14:34:09,1,2.99,Fries Large
2020-11-17 14:43:59,4,11.96,McCafe Latte
2020-11-17 15:44:03,4,11.96,McChicken Sandwich
2020-11-17 15:48:38,4,11.96,Fries Large
2020-11-17 18:10:05,3,8.97,Fries Large
2020-11-17 19:01:31,4,15.96,Chicken Nuggets 6pc
2020-11-17 19:04:33,2,8.58,Filet-O-Fish
2020-11-17 20:34:55,3,11.97,Chicken Nuggets 6pc
2020-11-17 21:50:00,2,4.98,McFlurry Oreo
2020-11-18 08:54:21,2,2.98,Cheeseburger
2020-11-18 08:59:39,2,2.38,Apple Pie
2020-11-18 10:15:57,3,8.97,McChicken Sandwich
2020-11-18 14:49:04,3,14.97,Quarter Pounder
2020-11-18 15:24:30,4,9.96,McFlurry Oreo
2020-11-18 16:18:41,3,3.27,Hash Brown
2020-11-18 17:21:54,3,4.47,Cheeseburger
2020-11-18 17:44:46,1,2.99,McCafe Latte
2020-11-18 18:05:18,1,1.09,Hash Brown
2020-11-18 18:34:32,4,11.96,Fries Large
2020-11-18 19:38:45,4,4.76,Apple Pie
2020-11-18 19:41:28,1,4.99,Quarter Pounder
2020-11-19 08:44:17,3,3.57,Apple Pie
2020-11-19 12:11:59,3,8.97,Fries Large
2020-11-19 13:33:36,2,2.98,Cheeseburger
2020-11-19 15:39:34,4,4.36,Hash Brown
2020-11-19 16:09:54,4,19.96,Quarter Pounder
2020-11-19 16:31:45,4,15.96,Chicken Nuggets 6pc
2020-11-19 18:07:10,1,4.99,Big Mac
2020-11-19 18:29:36,3,3.27,Hash Brown
2020-11-19 18:33:00,3,5.97,Double Cheeseburger
2020-11-19 18:40:50,2,8.58,Filet-O-Fish
2020-11-19 19:02:50,4,4.76,Apple Pie
2020-11-19 20:24:24,3,14.97,Big Mac
2020-11-19 20:47:21,2,4.38,Fries Medium
2020-11-20 08:41:31,3,8.97,Fries Large
2020-11-20 09:14:55,3,8.97,Fries Large
2020-11-20 10:03:12,4,19.96,Quarter Pounder
2020-11-20 10:58:21,4,4.36,Hash Brown
2020-11-20 12:40:39,2,9.98,Big Mac
2020-11-20 13:25:10,1,3.99,Chicken Nuggets 6pc
2020-11-20 14:54:35,3,7.47,McFlurry Oreo
2020-11-20 16:45:25,1,2.49,McFlurry Oreo
2020-11-20 16:48:21,2,5.98,Fries Large
2020-11-20 16:57:59,2,2.38,Apple Pie
2020-11-20 17:10:25,2,8.58,Filet-O-Fish
2020-11-20 17:20:48,1,2.99,Fries Large
2020-11-20 17:25:12,4,17.16,Filet-O-Fish
2020-11-20 18:15:40,2,4.38,Fries Medium
2020-11-20 18:43:58,1,2.19,Fries Medium
2020-11-20 20:25:53,3,4.47,Cheeseburger
2020-11-20 21:07:58,1,2.99,McChicken Sandwich
2020-11-20 21:16:14,3,14.97,Quarter Pounder
2020-11-20 21:44:14,2,7.98,Chicken Nuggets 6pc
2020-11-20 21:52:39,3,4.47,Cheeseburger
2020-11-21 08:39:17,1,2.99,Fries Large
2020-11-21 09:13:46,2,5.98,Fries Large
2020-11-21 09:20:52,4,8.76,Fries Medium
2020-11-21 09:53:23,1,2.99,McCafe Latte
2020-11-21 10:15:54,3,6.57,Fries Medium
2020-11-21 12:05:20,4,4.76,Apple Pie
2020-11-21 12:19:55,4,9.96,McFlurry Oreo
2020-11-21 12:49:50,1,1.49,Cheeseburger
2020-11-21 14:03:20,4,11.96,McCafe Latte
2020-11-21 14:10:56,3,7.47,McFlurry Oreo
2020-11-21 16:03:38,4,4.36,Hash Brown
2020-11-21 16:51:58,3,4.47,Cheeseburger
2020-11-21 17:15:17,3,3.27,Hash Brown
2020-11-21 17:33:07,4,19.96,Quarter Pounder
2020-11-21 17:56:13,3,4.47,Cheeseburger
2020-11-21 19:54:33,4,17.16,Filet-O-Fish
2020-11-21 20:22:11,1,2.99,McChicken Sandwich
2020-11-21 20:27:28,2,5.98,McChicken Sandwich
2020-11-21 20:30:00,2,2.18,Hash Brown
2020-11-21 20:48:28,4,11.96,McCafe Latte
2020-11-22 08:08:59,3,12.87,Filet-O-Fish
2020-11-22 08:09:51,1,4.99,Big Mac
2020-11-22 08:33:13,4,11.96,Fries Large
2020-11-22 09:15:08,2,3.98,Double Cheeseburger
2020-11-22 09:51:44,1,2.19,Fries Medium
2020-11-22 10:32:08,3,8.97,Fries Large
2020-11-22 11:00:20,1,2.99,Fries Large
2020-11-22 12:19:18,1,1.99,Double Cheeseburger
2020-11-22 13:50:55,4,4.36,Hash Brown
2020-11-22 16:40:21,3,8.97,Fries Large
2020-11-22 16:47:11,4,7.96,Double Cheeseburger
2020-11-22 18:14:37,3,6.57,Fries Medium
2020-11-22 19:21:32,4,5.96,Cheeseburger
2020-11-22 20:20:55,1,1.99,Double Cheeseburger
2020-11-23 10:31:54,4,4.36,Hash Brown
2020-11-23 10:50:11,4,7.96,Double Cheeseburger
2020-11-23 11:38:09,2,5.98,McChicken Sandwich
2020-11-23 13:09:39,1,3.99,Chicken Nuggets 6pc
2020-11-23 13:18:13,2,5.98,Fries Large
2020-11-23 14:09:55,2,9.98,Quarter Pounder
2020-11-23 14:16:31,2,5.98,McChicken Sandwich
2020-11-23 14:28:57,2,2.18,Hash Brown
2020-11-23 14:37:39,4,9.96,McFlurry Oreo
2020-11-23 14:47:00,1,2.99,McChicken Sandwich
2020-11-23 15:20:16,4,11.96,Fries Large
2020-11-23 16:10:49,1,2.99,Fries Large
2020-11-23 16:40:17,3,3.27,Hash Brown
2020-11-23 16:45:05,4,19.96,Quarter Pounder
2020-11-23 18:19:39,1,1.99,Double Cheeseburger
2020-11-23 19:00:08,2,8.58,Filet-O-Fish
2020-11-23 19:08:12,1,1.09,Hash Brown
2020-11-23 19:18:41,4,7.96,Double Cheeseburger
2020-11-23 19:35:29,2,2.98,Cheeseburger
2020-11-23 20:52:11,2,5.98,McChicken Sandwich
2020-11-24 10:04:29,4,7.96,Double Cheeseburger
2020-11-24 11:28:50,2,3.98,Double Cheeseburger
2020-11-24 11:57:10,2,4.98,McFlurry Oreo
2020-11-24 13:11:11,1,1.49,Cheeseburger
2020-11-24 13:35:19,2,7.98,Chicken Nuggets 6pc
2020-11-24 14:57:42,4,9.96,McFlurry Oreo
2020-11-24 17:41:37,2,2.18,Hash Brown
2020-11-24 18:19:15,1,2.99,Fries Large
2020-11-24 19:06:25,2,4.98,McFlurry Oreo
2020-11-24 19:15:50,3,8.97,Fries Large
2020-11-24 19:26:56,2,2.98,Cheeseburger
2020-11-24 19:27:51,1,1.49,Cheeseburger
2020-11-24 19:28:07,2,9.98,Big Mac
2020-11-25 08:11:36,4,15.96,Chicken Nuggets 6pc
2020-11-25 09:10:03,4,5.96,Cheeseburger
2020-11-25 10:09:01,2,4.98,McFlurry Oreo
2020-11-25 10:37:35,3,14.97,Quarter Pounder
2020-11-25 10:50:23,1,2.99,McCafe Latte
2020-11-25 11:01:36,3,12.87,Filet-O-Fish
2020-11-25 11:10:51,4,19.96,Quarter Pounder
2020-11-25 12:48:35,1,4.99,Big Mac
2020-11-25 15:38:52,2,5.98,McChicken Sandwich
2020-11-25 15:46:41,1,4.29,Filet-O-Fish
2020-11-25 16:12:11,1,4.29,Filet-O-Fish
2020-11-25 16:32:32,4,19.96,Quarter Pounder
2020-11-25 17:45:46,4,11.96,McCafe Latte
2020-11-25 18:57:38,2,5.98,Fries Large
2020-11-25 19:07:13,4,19.96,Quarter Pounder
2020-11-25 21:16:36,3,8.97,Fries Large
2020-11-26 08:07:38,2,3.98,Double Cheeseburger
2020-11-26 08:39:52,2,2.18,Hash Brown
2020-11-26 08:49:09,1,3.99,Chicken Nuggets 6pc
2020-11-26 09:29:04,3,11.97,Chicken Nuggets 6pc
2020-11-26 09:55:43,2,2.38,Apple Pie
2020-11-26 10:25:03,1,2.99,McChicken Sandwich
2020-11-26 11:01:17,1,4.99,Big Mac
2020-11-26 11:55:46,2,5.98,Fries Large
2020-11-26 14:29:48,4,4.36,Hash Brown
2020-11-26 14:41:05,2,4.38,Fries Medium
2020-11-26 15:17:41,2,4.38,Fries Medium
2020-11-26 17:26:30,1,1.19,Apple Pie
2020-11-26 18:01:05,3,11.97,Chicken Nuggets 6pc
2020-11-26 18:32:22,3,3.27,Hash Brown
2020-11-26 18:34:25,2,2.98,Cheeseburger
2020-11-26 18:37:31,2,5.98,McChicken Sandwich
2020-11-26 19:09:07,2,3.98,Double Cheeseburger
2020-11-26 19:47:46,2,5.98,Fries Large
2020-11-26 20:59:46,2,3.98,Double Cheeseburger
2020-11-27 08:07:39,2,2.98,Cheeseburger
2020-11-27 08:18:36,2,7.98,Chicken Nuggets 6pc
2020-11-27 10:01:53,4,8.76,Fries Medium
2020-11-27 10:06:05,3,4.47,Cheeseburger
2020-11-27 10:09:38,3,11.97,Chicken Nuggets 6pc
2020-11-27 11:12:59,4,11.96,Fries Large
2020-11-27 13:55:00,2,8.58,Filet-O-Fish
2020-11-27 14:21:13,4,4.76,Apple Pie
2020-11-27 14:25:06,1,2.99,McChicken Sandwich
2020-11-27 15:08:46,1,1.09,Hash Brown
2020-11-27 18:11:29,1,2.49,McFlurry Oreo
2020-11-27 20:33:06,3,5.97,Double Cheeseburger
2020-11-27 20:35:43,1,2.19,Fries Medium
2020-11-28 10:49:44,3,3.27,Hash Brown
2020-11-28 11:54:01,2,4.38,Fries Medium
2020-11-28 13:39:10,1,4.29,Filet-O-Fish
2020-11-28 13:46:24,3,3.27,Hash Brown
2020-11-28 14:27:55,1,4.99,Quarter Pounder
2020-11-28 14:59:22,2,4.38,Fries Medium
2020-11-28 15:07:09,2,5.98,McChicken Sandwich
2020-11-28 15:59:03,2,9.98,Big Mac
2020-11-28 16:23:24,3,7.47,McFlurry Oreo
2020-11-28 16:31:17,2,9.98,Quarter Pounder
2020-11-28 17:39:03,2,9.98,Big Mac
2020-11-28 19:49:09,1,2.19,Fries Medium
2020-11-28 20:47:47,1,2.99,McCafe Latte
2020-11-28 20:59:13,1,1.99,Double Cheeseburger
2020-11-28 21:01:49,4,15.96,Chicken Nuggets 6pc
2020-11-29 08:07:02,4,19.96,Quarter Pounder
2020-11-29 10:08:55,2,8.58,Filet-O-Fish
2020-11-29 11:03:07,1,2.19,Fries Medium
2020-11-29 11:44:45,1,1.49,Cheeseburger
2020-11-29 12:30:53,2,2.98,Cheeseburger
2020-11-29 13:18:27,3,14.97,Quarter Pounder
2020-11-29 13:20:16,1,2.19,Fries Medium
2020-11-29 13:27:57,4,11.96,McCafe Latte
2020-11-29 14:31:36,3,14.97,Big Mac
2020-11-29 17:04:23,3,8.97,McCafe Latte
2020-11-29 20:07:51,1,2.49,McFlurry Oreo
2020-11-29 21:51:16,2,5.98,McChicken Sandwich
2020-11-30 08:01:36,2,5.98,McChicken Sandwich
2020-11-30 08:52:55,1,2.99,Fries Large
2020-11-30 11:01:51,1,2.99,McChicken Sandwich
2020-11-30 12:48:05,4,19.96,Quarter Pounder
2020-11-30 12:53:27,4,11.96,McCafe Latte
2020-11-30 13:12:42,1,2.99,McChicken Sandwich
2020-11-30 13:34:55,2,8.58,Filet-O-Fish
2020-11-30 14:28:06,1,2.49,McFlurry Oreo
2020-11-30 14:33:02,2,9.98,Quarter Pounder
2020-11-30 15:01:13,3,12.87,Filet-O-Fish
2020-11-30 15:05:12,1,2.99,Fries Large
2020-11-30 15:06:09,3,3.27,Hash Brown
2020-11-30 15:27:45,3,7.47,McFlurry Oreo
2020-11-30 15:45:14,1,1.19,Apple Pie
2020-11-30 16:06:51,1,2.49,McFlurry Oreo
2020-11-30 16:14:06,4,4.36,Hash Brown
2020-11-30 16:17:31,3,6.57,Fries Medium
2020-11-30 17:25:10,2,5.98,McCafe Latte
2020-11-30 20:25:11,2,4.38,Fries Medium
2020-11-30 21:46:06,1,3.99,Chicken Nuggets 6pc
2020-12-01 08:03:17,1,4.99,Quarter Pounder
2020-12-01 09:22:37,2,8.58,Filet-O-Fish
2020-12-01 09:58:16,4,7.96,Double Cheeseburger
2020-12-01 13:50:11,1,1.19,Apple Pie
2020-12-01 14:06:19,4,17.16,Filet-O-Fish
2020-12-01 14:58:24,1,2.19,Fries Medium
2020-12-01 15:37:31,1,2.99,McChicken Sandwich
2020-12-01 16:49:35,2,7.98,Chicken Nuggets 6pc
2020-12-01 17:00:20,3,8.97,McChicken Sandwich
2020-12-01 17:35:47,4,17.16,Filet-O-Fish
2020-12-01 17:38:32,3,14.97,Big Mac
2020-12-01 18:04:12,2,9.98,Quarter Pounder
2020-12-01 18:07:52,4,19.96,Quarter Pounder
2020-12-01 18:53:38,3,14.97,Big Mac
2020-12-01 19:41:16,1,4.99,Big Mac
2020-12-01 20:04:50,1,2.99,Fries Large
2020-12-01 20:38:33,4,19.96,Quarter Pounder
2020-12-01 21:08:44,2,5.98,McChicken Sandwich
2020-12-02 08:13:29,2,3.98,Double Cheeseburger
2020-12-02 09:26:03,1,1.49,Cheeseburger
2020-12-02 09:54:59,3,5.97,Double Cheeseburger
2020-12-02 10:56:27,3,3.27,Hash Brown
2020-12-02 11:23:43,1,2.49,McFlurry Oreo
2020-12-02 15:18:03,2,2.98,Cheeseburger
2020-12-02 17:17:15,4,19.96,Quarter Pounder
2020-12-02 17:36:58,3,5.97,Double Cheeseburger
2020-12-02 18:51:42,1,1.49,Cheeseburger
2020-12-02 19:44:32,2,2.98,Cheeseburger
